id,sales
3005907,2070.9993
3005908,-56.14858
3005909,234.2066
3005910,-11.100228
3005911,735.3635
3005912,578.85657
3005913,-227.807
3005914,-89.73132
3005915,84.79749
3005916,3387.4734
3005917,-6.96078
3005918,-8.441614
3005919,-21.895681
3005920,-21.895681
3005921,-8.441614
3005922,54.130756
3005923,-0.47638458
3005924,-0.47638458
3005925,-0.47638458
3005926,78.50011
3005927,11.918734
3005928,213.72878
3005929,144.04082
3005930,16.69666
3005931,16.69666
3005932,188.5733
3005933,118.438034
3005934,1908.0121
3005935,-8.877153
3005936,-69.01407
3005937,13.542112
3005938,11.766346
3005939,-164.61945
3005940,3795.0085
3005941,-6.8162017
3005942,906.435
3005943,3.8959947
3005944,1608.9303
3005945,1304.6624
3005946,248.71146
3005947,133.84146
3005948,388.12033
3005949,5717.359
3005950,1.8707445
3005951,0.3899098
3005952,38.74282
3005953,-17.419668
3005954,0.3899098
3005955,172.0187
3005956,58.353394
3005957,4.522572
3005958,4.522572
3005959,410.54614
3005960,23.010204
3005961,1044.6112
3005962,560.7212
3005963,17.44614
3005964,17.44614
3005965,1024.1426
3005966,199.3606
3005967,2597.3933
3005968,407.22342
3005969,78.29931
3005970,40.95472
3005971,39.178955
3005972,-17.406942
3005973,4174.4814
3005974,55.310184
3005975,1056.3671
3005976,70.769745
3005977,1711.1083
3005978,1444.8917
3005979,323.62967
3005980,444.2739
3005981,388.8208
3005982,5260.415
3005983,18.684256
3005984,17.203413
3005985,17.203413
3005986,-32.647705
3005987,17.203413
3005988,206.36862
3005989,21.336082
3005990,21.336082
3005991,21.336082
3005992,147.66235
3005993,39.82371
3005994,1265.3464
3005995,583.9563
3005996,51.618694
3005997,51.618694
3005998,1355.6938
3005999,405.76196
3006000,3872.2769
3006001,62.842464
3006002,75.67986
3006003,-32.0195
3006004,-33.66873
3006005,38.02277
3006006,4505.08
3006007,-92.46749
3006008,1022.06323
3006009,-285.0386
3006010,1669.8636
3006011,1515.2781
3006012,536.7608
3006013,456.88855
3006014,222.9971
3006015,5522.888
3006016,-59.867924
3006017,-61.34876
3006018,11.315048
3006019,11.315048
3006020,-61.34876
3006021,210.47968
3006022,-57.216072
3006023,-57.216072
3006024,-57.216072
3006025,220.66873
3006026,-38.72844
3006027,1205.1448
3006028,608.0984
3006029,-48.426308
3006030,-48.426308
3006031,1235.4971
3006032,33.198235
3006033,3915.9019
3006034,-72.636154
3006035,1.5170851
3006036,-11.606958
3006037,-13.3827305
3006038,-13.3827305
3006039,1768.473
3006040,-46.968494
3006041,388.47842
3006042,-143.47719
3006043,791.2045
3006044,634.0996
3006045,141.08981
3006046,109.211365
3006047,30.837801
3006048,2951.513
3006049,-18.860794
3006050,-20.341629
3006051,-20.341629
3006052,-20.341629
3006053,-20.341629
3006054,135.36937
3006055,-17.676601
3006056,-17.676601
3006057,-17.676601
3006058,125.084435
3006059,-5.085033
3006060,342.782
3006061,177.8006
3006062,-32.018055
3006063,-32.018055
3006064,307.76785
3006065,48.37092
3006066,990.4993
3006067,15.690232
3006068,5.898021
3006069,-14.08865
3006070,-15.864418
3006071,-15.864418
3006072,1939.3302
3006073,-22.667772
3006074,390.0685
3006075,-57.036
3006076,804.4286
3006077,615.0239
3006078,78.72455
3006079,16.611143
3006080,107.730484
3006081,3186.108
3006082,-19.913801
3006083,-21.394636
3006084,-14.955721
3006085,-21.394636
3006086,-21.394636
3006087,82.49667
3006088,-18.729603
3006089,-18.729603
3006090,-18.729603
3006091,42.382507
3006092,-8.061292
3006093,156.43994
3006094,112.55586
3006095,-26.818398
3006096,-26.818398
3006097,102.23685
3006098,31.461079
3006099,1200.0289
3006100,-26.745144
3006101,-24.893562
3006102,46.710224
3006103,44.934452
3006104,56.957462
3006105,2958.3884
3006106,49.53551
3006107,704.90894
3006108,71.64144
3006109,1169.7306
3006110,1016.28577
3006111,339.18405
3006112,304.79645
3006113,208.34705
3006114,3876.6604
3006115,18.733706
3006116,17.252869
3006117,67.717514
3006118,39.460953
3006119,17.252869
3006120,284.36075
3006121,21.938478
3006122,21.938478
3006123,186.82838
3006124,267.5223
3006125,34.333595
3006126,686.3971
3006127,431.24832
3006128,38.614124
3006129,38.614124
3006130,679.0595
3006131,217.16798
3006132,2446.539
3006133,39.59853
3006134,137.87346
3006135,34.831097
3006136,33.055325
3006137,200.5334
3006138,4149.583
3006139,53.326263
3006140,875.0623
3006141,123.29777
3006142,1322.2937
3006143,1097.5104
3006144,412.79654
3006145,314.14526
3006146,311.32272
3006147,4404.066
3006148,20.640207
3006149,19.15937
3006150,97.95947
3006151,97.95947
3006152,19.15937
3006153,465.3173
3006154,27.124617
3006155,27.124617
3006156,27.124617
3006157,449.68536
3006158,39.51973
3006159,585.9752
3006160,559.4824
3006161,43.800266
3006162,173.83623
3006163,725.3373
3006164,321.62778
3006165,2751.0386
3006166,76.11037
3006167,259.39737
3006168,38.33778
3006169,36.562008
3006170,153.25917
3006171,4172.4575
3006172,56.832947
3006173,885.6292
3006174,126.80445
3006175,1328.408
3006176,1108.0771
3006177,528.4512
3006178,324.7121
3006179,251.45361
3006180,4537.5103
3006181,24.146893
3006182,22.666056
3006183,22.666056
3006184,109.81808
3006185,22.666056
3006186,381.80243
3006187,30.631302
3006188,30.631302
3006189,124.1503
3006190,333.14093
3006191,43.026413
3006192,845.8012
3006193,570.0493
3006194,47.30695
3006195,47.30695
3006196,858.7817
3006197,325.13446
3006198,3688.3315
3006199,79.61705
3006200,262.90405
3006201,-11.5598
3006202,-13.335573
3006203,92.454216
3006204,3952.6055
3006205,-6.205088
3006206,798.56976
3006207,73.519066
3006208,1334.2454
3006209,1090.2183
3006210,638.9352
3006211,241.55086
3006212,238.00322
3006213,6406.613
3006214,21.18774
3006215,19.706905
3006216,84.73849
3006217,84.73849
3006218,19.706905
3006219,436.67963
3006220,27.672161
3006221,27.672161
3006222,111.13438
3006223,319.86288
3006224,40.067272
3006225,288.4635
3006226,529.4007
3006227,15.138672
3006228,15.138672
3006229,675.75806
3006230,183.5671
3006231,1661.3989
3006232,215.24736
3006233,7.049492
3006234,-24.785133
3006235,-26.560911
3006236,-128.9419
3006237,2338.335
3006238,-33.833935
3006239,322.99896
3006240,18.860554
3006241,811.57965
3006242,711.35236
3006243,83.10441
3006244,142.13292
3006245,183.06921
3006246,2595.5977
3006247,-17.9084
3006248,-19.389235
3006249,26.720345
3006250,-19.389235
3006251,-19.389235
3006252,166.44672
3006253,-10.652757
3006254,-10.652757
3006255,-10.652757
3006256,175.51993
3006257,2.8042562
3006258,230.49402
3006259,219.70898
3006260,-18.881355
3006261,83.3636
3006262,376.29538
3006263,111.26299
3006264,2245.6802
3006265,-16.093155
3006266,-14.241573
3006267,-39.6968
3006268,-41.47258
3006269,-41.47258
3006270,2036.2695
3006271,-32.135696
3006272,456.78732
3006273,1.5090681
3006274,900.59766
3006275,855.41486
3006276,138.27377
3006277,108.15339
3006278,210.00842
3006279,4115.9214
3006280,-4.589236
3006281,-6.0700707
3006282,-25.529661
3006283,-25.529661
3006284,-6.0700707
3006285,187.55518
3006286,0.42128718
3006287,0.42128718
3006288,0.42128718
3006289,59.94693
3006290,9.048161
3006291,202.45287
3006292,251.99274
3006293,-6.5821013
3006294,-6.5821013
3006295,285.6649
3006296,-41.09977
3006297,957.7318
3006298,-8.228757
3006299,-65.95807
3006300,82.04855
3006301,80.27278
3006302,73.57585
3006303,4771.363
3006304,114.8877
3006305,1046.8427
3006306,208.95457
3006307,1658.2085
3006308,1250.5696
3006309,732.2378
3006310,335.0531
3006311,652.5151
3006312,8795.072
3006313,53.62592
3006314,52.145084
3006315,90.77127
3006316,90.77127
3006317,52.145084
3006318,488.30222
3006319,59.93885
3006320,59.93885
3006321,59.93885
3006322,308.1079
3006323,66.83891
3006324,289.05295
3006325,535.73505
3006326,69.34818
3006327,69.34818
3006328,290.9739
3006329,82.19351
3006330,1131.7272
3006331,132.01141
3006332,115.7002
3006333,-2.7847571
3006334,-4.560532
3006335,-4.560532
3006336,2151.8655
3006337,-1.7122657
3006338,331.09708
3006339,-9.082327
3006340,855.96497
3006341,588.21844
3006342,53.2996
3006343,140.48335
3006344,4.732095
3006345,3500.4512
3006346,0.05202031
3006347,-1.4288168
3006348,-0.21188831
3006349,-0.21188831
3006350,-1.4288168
3006351,132.31221
3006352,5.062558
3006353,5.062558
3006354,56.958447
3006355,121.035645
3006356,11.96263
3006357,187.82556
3006358,186.81206
3006359,-12.963875
3006360,-12.963875
3006361,143.50443
3006362,-59.27375
3006363,857.7635
3006364,-55.608788
3006365,-48.109764
3006366,-2.7847571
3006367,-4.560532
3006368,-21.536718
3006369,2151.8655
3006370,-1.7122657
3006371,430.2285
3006372,-9.082327
3006373,853.11224
3006374,609.38605
3006375,79.97159
3006376,140.48335
3006377,143.6779
3006378,3516.1787
3006379,0.05202031
3006380,-1.4288168
3006381,-1.4288168
3006382,-0.21188831
3006383,-1.4288168
3006384,142.66144
3006385,5.062558
3006386,5.062558
3006387,5.062558
3006388,76.295746
3006389,11.96263
3006390,187.82556
3006391,186.81206
3006392,-12.963875
3006393,-12.963875
3006394,132.77896
3006395,-59.27375
3006396,857.7635
3006397,-91.93052
3006398,-48.109764
3006399,-3.4770813
3006400,-5.252853
3006401,-34.81275
3006402,2050.064
3006403,17.538124
3006404,408.35605
3006405,-8.6496315
3006406,944.60706
3006407,723.8335
3006408,137.87718
3006409,143.12566
3006410,152.06918
3006411,3518.2483
3006412,4.663518
3006413,3.182684
3006414,3.182684
3006415,3.182684
3006416,3.182684
3006417,176.93457
3006418,12.953682
3006419,12.953682
3006420,12.953682
3006421,63.959587
3006422,21.580557
3006423,206.28331
3006424,236.81671
3006425,9.441596
3006426,9.441596
3006427,195.30539
3006428,9.138004
3006429,1042.6835
3006430,-24.546955
3006431,-24.546955
3006432,-2.7847571
3006433,-21.536718
3006434,-4.560532
3006435,2232.6787
3006436,-1.7122657
3006437,430.2285
3006438,-9.082327
3006439,829.9023
3006440,604.93353
3006441,53.2996
3006442,140.48335
3006443,122.51028
3006444,3594.1992
3006445,0.05202031
3006446,-1.4288168
3006447,-0.21188831
3006448,-0.21188831
3006449,-1.4288168
3006450,142.66144
3006451,5.062558
3006452,5.062558
3006453,8.085593
3006454,76.295746
3006455,11.96263
3006456,187.82556
3006457,192.70879
3006458,-12.963875
3006459,-12.963875
3006460,132.77896
3006461,-55.629417
3006462,963.80786
3006463,-91.93052
3006464,-48.109764
3006465,1.3872776
3006466,-0.38849306
3006467,-0.38849306
3006468,1833.9421
3006469,16.889727
3006470,349.73605
3006471,-9.298031
3006472,839.91754
3006473,722.9911
3006474,31.828402
3006475,123.831116
3006476,144.70946
3006477,3117.9773
3006478,4.387867
3006479,2.9070282
3006480,2.9070282
3006481,2.9070282
3006482,2.9070282
3006483,124.59663
3006484,12.678026
3006485,12.678026
3006486,12.678026
3006487,100.38814
3006488,21.304901
3006489,206.00764
3006490,171.47066
3006491,13.033322
3006492,13.033322
3006493,162.3727
3006494,-7.6391497
3006495,314.40634
3006496,-21.672283
3006497,-19.82071
3006498,14.846424
3006499,13.07065
3006500,120.66346
3006501,3228.0955
3006502,44.429596
3006503,734.9447
3006504,28.354675
3006505,1262.2614
3006506,1114.066
3006507,462.85202
3006508,233.65936
3006509,627.05133
3006510,4596.1074
3006511,9.099596
3006512,7.6187634
3006513,57.726192
3006514,57.726192
3006515,7.6187634
3006516,381.325
3006517,14.110123
3006518,14.110123
3006519,215.00536
3006520,160.72594
3006521,22.736998
3006522,215.27362
3006523,449.04105
3006524,10.186355
3006525,10.186355
3006526,281.20734
3006527,43.34501
3006528,604.728
3006529,194.95663
3006530,-20.351578
3006531,-2.5188017
3006532,-4.2945733
3006533,20.75651
3006534,3409.5579
3006535,25.941849
3006536,594.5047
3006537,5.518227
3006538,1222.5986
3006539,905.714
3006540,313.7174
3006541,174.89401
3006542,202.59601
3006543,4853.3906
3006544,2.6102257
3006545,1.1293887
3006546,1.1293887
3006547,44.36243
3006548,1.1293887
3006549,263.50076
3006550,7.6207566
3006551,7.6207566
3006552,177.3729
3006553,241.45015
3006554,16.247631
3006555,206.50082
3006556,332.39087
3006557,-2.5341473
3006558,-2.5341473
3006559,317.96237
3006560,22.290878
3006561,1371.2805
3006562,604.38104
3006563,59.761497
3006564,8.7311325
3006565,6.9553604
3006566,-6.421508
3006567,2721.1882
3006568,12.207404
3006569,486.2337
3006570,4.8373365
3006571,1040.5758
3006572,735.62616
3006573,109.30483
3006574,158.00237
3006575,235.08812
3006576,3828.196
3006577,10.477743
3006578,8.996905
3006579,13.813165
3006580,13.813165
3006581,8.996905
3006582,229.65146
3006583,15.488273
3006584,15.488273
3006585,15.488273
3006586,87.516365
3006587,22.388348
3006588,202.25584
3006589,289.08215
3006590,1.4664098
3006591,1.4664098
3006592,147.20921
3006593,-37.69474
3006594,879.2975
3006595,-79.1353
3006596,-26.57577
3006597,17.345734
3006598,15.569962
3006599,65.532036
3006600,3389.0896
3006601,68.802185
3006602,716.7547
3006603,121.49673
3006604,1272.5421
3006605,1104.091
3006606,206.8153
3006607,201.94107
3006608,242.87726
3006609,5395.29
3006610,15.80532
3006611,14.324477
3006612,112.028145
3006613,112.028145
3006614,14.324477
3006615,372.03204
3006616,23.060963
3006617,23.060963
3006618,138.36145
3006619,355.19363
3006620,31.687836
3006621,273.99673
3006622,457.57083
3006623,47.541622
3006624,47.541622
3006625,462.80737
3006626,180.63914
3006627,2648.8618
3006628,13.776849
3006629,15.628428
3006630,-29.788237
3006631,-31.564007
3006632,79.90123
3006633,3942.954
3006634,-10.945726
3006635,714.5534
3006636,-12.210308
3006637,1474.7573
3006638,1145.9409
3006639,391.53903
3006640,207.15207
3006641,311.98038
3006642,6140.6104
3006643,-12.311113
3006644,-13.791947
3006645,29.909866
3006646,-13.791947
3006647,-13.791947
3006648,295.80527
3006649,-7.076045
3006650,-7.076045
3006651,-7.076045
3006652,287.68994
3006653,1.2096391
3006654,191.4629
3006655,385.88956
3006656,-13.624397
3006657,-13.624397
3006658,250.991
3006659,48.224335
3006660,1649.7175
3006661,113.07959
3006662,80.087036
3006663,-50.589134
3006664,-52.364906
3006665,-59.986378
3006666,3186.9966
3006667,-56.43123
3006668,532.7798
3006669,-95.65586
3006670,1414.8652
3006671,813.2531
3006672,245.56468
3006673,64.516495
3006674,169.39978
3006675,5271.8853
3006676,-8.487556
3006677,-9.968391
3006678,24.552517
3006679,25.139168
3006680,-9.968391
3006681,219.06058
3006682,-3.2524896
3006683,-3.2524896
3006684,-3.2524896
3006685,207.80003
3006686,5.0331945
3006687,171.15561
3006688,297.7558
3006689,-18.367775
3006690,-18.367775
3006691,154.37653
3006692,-26.53907
3006693,1076.5619
3006694,-56.935932
3006695,-14.989621
3006696,-44.526516
3006697,-46.302288
3006698,-46.302288
3006699,2006.288
3006700,-61.447075
3006701,345.54404
3006702,-126.60895
3006703,743.15826
3006704,539.6389
3006705,-35.528008
3006706,42.113247
3006707,-5.274114
3006708,3045.1694
3006709,-9.675674
3006710,-11.156504
3006711,-12.144626
3006712,-7.968154
3006713,-11.156504
3006714,131.87123
3006715,-4.440606
3006716,-4.440606
3006717,-4.440606
3006718,139.31396
3006719,2.4594646
3006720,151.14607
3006721,156.39407
3006722,-45.69565
3006723,-45.69565
3006724,75.42186
3006725,-67.40993
3006726,871.3991
3006727,-145.15294
3006728,-56.530148
3006729,-23.104904
3006730,-24.880678
3006731,-70.26668
3006732,2165.1318
3006733,-10.803093
3006734,416.0004
3006735,-18.571825
3006736,902.49097
3006737,553.54297
3006738,-0.4819671
3006739,109.90123
3006740,157.81708
3006741,2984.913
3006742,13.313648
3006743,11.832813
3006744,11.832813
3006745,5.80276
3006746,11.832813
3006747,113.23259
3006748,18.54871
3006749,18.54871
3006750,18.54871
3006751,102.94769
3006752,27.372044
3006753,264.2386
3006754,184.45312
3006755,14.530166
3006756,14.530166
3006757,218.95746
3006758,59.209805
3006759,1233.1875
3006760,-0.34958327
3006761,1.5019945
3006762,64.53109
3006763,62.755318
3006764,140.23915
3006765,3954.0493
3006766,118.37485
3006767,872.5901
3006768,131.96515
3006769,1361.3748
3006770,1289.311
3006771,615.12726
3006772,253.33472
3006773,315.1694
3006774,4267.7803
3006775,47.409325
3006776,45.92849
3006777,58.659218
3006778,172.83356
3006779,45.92849
3006780,410.12485
3006781,52.644398
3006782,52.644398
3006783,52.644398
3006784,399.83997
3006785,61.467724
3006786,238.58792
3006787,566.87164
3006788,51.331676
3006789,51.331676
3006790,324.15048
3006791,177.78229
3006792,2580.8286
3006793,89.9612
3006794,91.812775
3006795,-13.910521
3006796,-15.686295
3006797,-34.991024
3006798,2539.0056
3006799,11.13232
3006800,424.16943
3006801,-24.948587
3006802,823.87744
3006803,604.1877
3006804,32.39572
3006805,111.180275
3006806,173.01518
3006807,2757.0974
3006808,15.173558
3006809,13.692728
3006810,13.692728
3006811,28.523523
3006812,13.692728
3006813,135.17093
3006814,20.408627
3006815,20.408627
3006816,20.408627
3006817,110.69389
3006818,28.694311
3006819,206.04709
3006820,207.39572
3006821,18.79085
3006822,18.79085
3006823,225.27359
3006824,49.932716
3006825,1537.149
3006826,26.110117
3006827,27.961699
3006828,-27.278242
3006829,-29.054016
3006830,-25.603922
3006831,2195.25
3006832,-21.58346
3006833,354.65347
3006834,-24.604805
3006835,836.6047
3006836,592.1641
3006837,49.409977
3006838,98.26267
3006839,160.09755
3006840,3163.906
3006841,-8.598324
3006842,-10.079162
3006843,-10.079162
3006844,-10.079162
3006845,-10.079162
3006846,122.75878
3006847,-3.3632627
3006848,-3.3632627
3006849,-3.3632627
3006850,71.88843
3006851,5.460069
3006852,187.64685
3006853,154.33203
3006854,-9.194864
3006855,120.369125
3006856,166.31544
3006857,28.19389
3006858,1284.2588
3006859,-25.96626
3006860,-24.11469
3006861,37.967216
3006862,36.191444
3006863,27.001621
3006864,3582.9749
3006865,96.88139
3006866,853.7493
3006867,91.615555
3006868,1179.9575
3006869,1136.09
3006870,485.1645
3006871,227.01717
3006872,288.85184
3006873,3947.5605
3006874,37.879807
3006875,36.39897
3006876,36.39897
3006877,35.92126
3006878,36.39897
3006879,442.0737
3006880,43.11488
3006881,43.11488
3006882,43.11488
3006883,378.08755
3006884,51.938206
3006885,233.06294
3006886,521.18866
3006887,45.80672
3006888,143.99838
3006889,272.17813
3006890,125.80996
3006891,2171.381
3006892,88.26643
3006893,90.11801
3006894,28.06731
3006895,26.291536
3006896,44.0482
3006897,3631.8071
3006898,33.76209
3006899,640.61707
3006900,30.740747
3006901,1387.6228
3006902,1129.8661
3006903,365.85294
3006904,196.4177
3006905,334.22635
3006906,4654.7783
3006907,11.532896
3006908,10.052058
3006909,10.052058
3006910,47.756325
3006911,10.052058
3006912,323.605
3006913,16.767958
3006914,16.767958
3006915,16.767958
3006916,296.90363
3006917,25.591286
3006918,207.77808
3006919,391.97726
3006920,10.9363575
3006921,10.9363575
3006922,186.44667
3006923,48.325096
3006924,1171.302
3006925,-0.46280402
3006926,51.196102
3006927,-32.905525
3006928,-34.6813
3006929,-34.6813
3006930,3468.563
3006931,-27.210741
3006932,562.5964
3006933,-30.232088
3006934,1249.1388
3006935,991.38226
3006936,168.1337
3006937,135.44487
3006938,254.31345
3006939,4278.4146
3006940,-13.612058
3006941,-15.092895
3006942,8.510738
3006943,12.301432
3006944,-15.092895
3006945,288.15012
3006946,-8.376999
3006947,-8.376999
3006948,-8.376999
3006949,245.17566
3006950,0.4463336
3006951,182.63312
3006952,346.17313
3006953,-14.208598
3006954,-14.208598
3006955,161.3017
3006956,23.180145
3006957,1307.3599
3006958,-33.639843
3006959,16.56537
3006960,109.56114
3006961,107.785355
3006962,420.99982
3006963,9316.24
3006964,332.7761
3006965,1673.7476
3006966,433.33627
3006967,2223.828
3006968,2548.6248
3006969,1105.7313
3006970,426.39072
3006971,467.32703
3006972,9667.652
3006973,114.015816
3006974,112.53498
3006975,342.95114
3006976,429.0744
3006977,112.53498
3006978,771.58154
3006979,124.55109
3006980,124.55109
3006981,531.974
3006982,755.9495
3006983,133.17793
3006984,401.42578
3006985,874.84717
3006986,174.97072
3006987,174.97072
3006988,737.31525
3006989,534.2565
3006990,5563.9624
3006991,113.53463
3006992,115.38619
3006993,-34.308125
3006994,-36.083897
3006995,-36.083897
3006996,2256.3545
3006997,-30.797323
3006998,325.3637
3006999,-33.818665
3007000,749.4596
3007001,560.03235
3007002,10.35841
3007003,102.28498
3007004,79.16788
3007005,2898.0898
3007006,-22.389765
3007007,-23.870604
3007008,-23.870604
3007009,-23.870604
3007010,-23.870604
3007011,50.655125
3007012,-17.154694
3007013,-17.154694
3007014,-17.154694
3007015,40.855442
3007016,-10.254626
3007017,165.60832
3007018,116.48993
3007019,-27.366001
3007020,-27.366001
3007021,113.12791
3007022,-22.659533
3007023,314.82803
3007024,-39.720375
3007025,-76.70319
3007026,34.414623
3007027,32.638847
3007028,32.638847
3007029,3359.3801
3007030,35.998695
3007031,516.4056
3007032,47.030464
3007033,1285.8926
3007034,841.70593
3007035,214.92868
3007036,201.41243
3007037,247.56363
3007038,5710.7686
3007039,16.897408
3007040,15.416571
3007041,22.204266
3007042,22.204266
3007043,15.416571
3007044,210.6501
3007045,23.233814
3007046,23.233814
3007047,23.233814
3007048,171.67876
3007049,30.133888
3007050,238.54681
3007051,284.9704
3007052,18.841955
3007053,18.841955
3007054,164.5848
3007055,25.257359
3007056,1054.6345
3007057,16.228592
3007058,-6.647585
3007059,-37.38712
3007060,-39.162895
3007061,-39.162895
3007062,2155.1567
3007063,-33.876324
3007064,394.10748
3007065,-36.897675
3007066,841.7265
3007067,598.0997
3007068,173.84084
3007069,99.20597
3007070,-13.853592
3007071,3234.575
3007072,-25.468767
3007073,-26.949604
3007074,-26.949604
3007075,-26.949604
3007076,-26.949604
3007077,81.241776
3007078,-20.233694
3007079,-20.233694
3007080,-20.233694
3007081,71.00548
3007082,-13.333623
3007083,162.52933
3007084,112.223366
3007085,-30.445002
3007086,-30.445002
3007087,110.04891
3007088,-25.73853
3007089,980.92615
3007090,-42.799374
3007091,-40.947796
3007092,16.554296
3007093,14.7785225
3007094,14.7785225
3007095,2387.7512
3007096,41.53257
3007097,538.8972
3007098,31.841658
3007099,1028.1864
3007100,755.96326
3007101,220.45749
3007102,210.03232
3007103,264.29453
3007104,3690.7942
3007105,5.9288564
3007106,4.4480243
3007107,4.4480243
3007108,-5.594194
3007109,4.4480243
3007110,83.25781
3007111,11.16391
3007112,11.16391
3007113,11.16391
3007114,67.02471
3007115,18.063982
3007116,201.76085
3007117,153.14017
3007118,0.540934
3007119,0.540934
3007120,201.9392
3007121,66.15167
3007122,1725.1893
3007123,-41.390358
3007124,-129.33167
3007125,39.061665
3007126,37.285892
3007127,37.285892
3007128,3512.3816
3007129,42.20947
3007130,545.06024
3007131,53.24121
3007132,1298.416
3007133,751.7216
3007134,108.748955
3007135,195.01184
3007136,242.52858
3007137,5622.357
3007138,25.034452
3007139,23.553616
3007140,26.74199
3007141,26.74199
3007142,23.553616
3007143,210.93681
3007144,30.269531
3007145,30.269531
3007146,30.269531
3007147,190.91861
3007148,37.16959
3007149,216.2692
3007150,276.2219
3007151,19.427485
3007152,19.427485
3007153,165.17032
3007154,22.338528
3007155,384.1889
3007156,11.096821
3007157,3.162517
3007158,-18.68741
3007159,-20.463184
3007160,-20.463184
3007161,2295.2915
3007162,-24.55163
3007163,352.8695
3007164,-89.71351
3007165,745.6665
3007166,588.1107
3007167,3.3621483
3007168,73.594284
3007169,100.162674
3007170,2777.697
3007171,6.9643655
3007172,5.4835343
3007173,5.4835343
3007174,5.4835343
3007175,5.4835343
3007176,104.80567
3007177,12.199423
3007178,12.199423
3007179,12.199423
3007180,94.52077
3007181,19.099497
3007182,167.78609
3007183,153.81339
3007184,-25.188232
3007185,-25.188232
3007186,90.6804
3007187,-45.107067
3007188,240.5456
3007189,-11.883673
3007190,-37.78525
3007191,-0.6728922
3007192,-2.4486637
3007193,-2.4486637
3007194,3616.878
3007195,14.888231
3007196,639.8931
3007197,11.866858
3007198,1289.8597
3007199,914.40546
3007200,233.27823
3007201,172.12943
3007202,405.808
3007203,4780.2036
3007204,18.087353
3007205,16.606518
3007206,40.21015
3007207,40.21015
3007208,16.606518
3007209,296.43802
3007210,23.322432
3007211,23.322432
3007212,23.322432
3007213,264.87314
3007214,32.145756
3007215,214.33252
3007216,404.23776
3007217,17.490812
3007218,17.490812
3007219,193.00111
3007220,54.87957
3007221,1365.5223
3007222,3.8787441
3007223,5.7303257
3007224,29.566154
3007225,27.790386
3007226,48.467747
3007227,2765.0847
3007228,56.41657
3007229,696.8011
3007230,340.2587
3007231,1210.0594
3007232,936.78595
3007233,396.82175
3007234,144.30946
3007235,206.14429
3007236,4300.377
3007237,30.926535
3007238,29.445698
3007239,68.55964
3007240,62.073864
3007241,29.445698
3007242,356.63077
3007243,36.161587
3007244,36.161587
3007245,36.161587
3007246,348.4834
3007247,44.984917
3007248,231.46614
3007249,436.0353
3007250,38.491817
3007251,38.491817
3007252,219.32384
3007253,109.33472
3007254,1934.7323
3007255,33.1239
3007256,34.97548
3007257,55.309944
3007258,53.534172
3007259,55.679134
3007260,3010.9639
3007261,77.97676
3007262,692.08514
3007263,74.955414
3007264,1205.3438
3007265,1087.4521
3007266,392.1058
3007267,165.86964
3007268,227.7045
3007269,4636.743
3007270,35.88968
3007271,34.408844
3007272,62.44388
3007273,48.504612
3007274,34.408844
3007275,332.42212
3007276,41.124744
3007277,41.124744
3007278,41.124744
3007279,318.35083
3007280,49.948074
3007281,236.42928
3007282,422.1759
3007283,43.454975
3007284,43.454975
3007285,213.71637
3007286,103.72727
3007287,1708.6571
3007288,38.08706
3007289,39.938637
3007290,60.87152
3007291,59.095745
3007292,67.34454
3007293,3760.1182
3007294,75.308586
3007295,722.5486
3007296,86.34036
3007297,1475.241
3007298,1044.7107
3007299,327.00696
3007300,212.47954
3007301,263.77856
3007302,6505.649
3007303,32.04989
3007304,30.56906
3007305,30.56906
3007306,44.664814
3007307,30.56906
3007308,299.2878
3007309,37.284954
3007310,37.284954
3007311,215.19241
3007312,274.86728
3007313,44.185024
3007314,227.5791
3007315,368.8674
3007316,30.737381
3007317,30.737381
3007318,176.48021
3007319,37.152775
3007320,1215.2115
3007321,137.20007
3007322,116.76913
3007323,4.995231
3007324,3.2194612
3007325,1.0475807
3007326,3536.8088
3007327,35.240303
3007328,733.2047
3007329,102.74516
3007330,1180.4834
3007331,984.7595
3007332,387.6781
3007333,309.25952
3007334,264.2327
3007335,4906.847
3007336,16.17124
3007337,14.690399
3007338,92.90621
3007339,92.90621
3007340,14.690399
3007341,304.14294
3007342,23.426884
3007343,23.426884
3007344,23.426884
3007345,287.3045
3007346,32.053753
3007347,259.74353
3007348,408.46634
3007349,25.927826
3007350,25.927826
3007351,417.78625
3007352,151.69853
3007353,2785.204
3007354,-11.378997
3007355,-9.527419
3007356,47.635635
3007357,45.859863
3007358,54.10865
3007359,3195.5588
3007360,70.30247
3007361,659.282
3007362,335.61215
3007363,1471.3882
3007364,917.2956
3007365,265.29318
3007366,193.42021
3007367,405.81073
3007368,5077.8813
3007369,23.024248
3007370,21.543417
3007371,21.543417
3007372,47.65522
3007373,21.543417
3007374,313.4921
3007375,28.259317
3007376,28.259317
3007377,28.259317
3007378,237.31183
3007379,35.15939
3007380,215.31677
3007381,390.18427
3007382,22.342478
3007383,22.342478
3007384,200.68405
3007385,30.553333
3007386,1208.612
3007387,17.500004
3007388,64.84152
3007389,36.09648
3007390,34.32071
3007391,42.569504
3007392,2683.7722
3007393,59.685913
3007394,647.47534
3007395,56.664543
3007396,1160.734
3007397,1042.8423
3007398,347.49606
3007399,147.5788
3007400,209.41365
3007401,4257.1294
